COD_ID;LGRD;BRR;CLAS_SUB;CNAE;ARE_LOC;POINT_X;POINT_Y
3003690367;RUA VARICCO 76;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12849471;-20.90209833
3003775700;RUA GENARO JOAQUIM PIMENTA 12;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12338866;-20.90195752
3004111284;RUA CASECA 168;CENTRO;RE1;99.99-2/9;UB;-45.12612755;-20.90006705
3004192133;RUA CORONEL FRANCISCO CAMBRAIA 601;CENTRO;RE1;99.99-2/9;UB;-45.12520271;-20.89795337
3004714052;AV MAGALHAES PINTO 179;CENTRO;RE1;99.99-2/9;UB;-45.13048416;-20.90094025
3005374215;RUA JOSE PEDRO CARDOSO 49;CENTRO;RE2;99.99-2/9;UB;-45.12628087;-20.89943443
3005581598;RUA EVARISTO CARDOSO 139;CENTRO;RE1;99.99-2/9;UB;-45.12705161;-20.90120487
3006060953;RUA TIRADENTES 14;ALTO DA COLINA;CO1;47.22-9/4;UB;-45.1272062;-20.90209026
3006232856;RUA TIRADENTES 98;ALTO DA COLINA;PP3;84.11-6/8;UB;-45.1266385;-20.90163889
3006584375;RUA SAO VICENTE DE PAULA 484;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12441755;-20.90196581
3011891563;RUA JOSE FONTOURA 118;CENTRO;RE1;99.99-2/9;UB;-45.12692612;-20.90062667
3013362818;AV MAGALHAES PINTO 80;CENTRO;RE1;99.99-2/9;UB;-45.12957966;-20.90020904
3002402403;AV JOAO R TEIXEIRA 224;CENTRO;RE1;99.99-2/9;UB;-45.1312173;-20.90364137
3007411349;RUA GERALDINHO S REZENDE 231;SEVILHA;RE2;99.99-2/9;UB;-45.13202899;-20.90817668
3012809081;RUA DOURADO 260;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13272105;-20.90783279
3013145439;RUA GERALDINHO S REZENDE 176;SEVILHA;RE1;99.99-2/9;UB;-45.1315386;-20.90820417
3001320769;RUA TREZE DE MAIO 368;CENTRO;RE1;99.99-2/9;UB;-45.13064928;-20.9028557
3001320800;RUA VARICCO 263;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.13008191;-20.90280191
3001320910;RUA SAO VICENTE DE PAULA 51;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12683339;-20.90470186
3001320923;RUA MAESTRO SEBASTIAO MELO 228;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12704512;-20.9049276
3001320939;RUA ANTONIO SABINO SANTOS 34;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12704546;-20.90532517
3001320991;RUA JOSE BERNARDINO 377;CENTRO;RE1;99.99-2/9;UB;-45.12751491;-20.90328274
3001321112;RUA AUGUSTO TEIXEIRA 277;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12699555;-20.90314759
3001321146;RUA EVARISTO CARDOSO 297;CENTRO;RE1;99.99-2/9;UB;-45.12603324;-20.90227184
3002402416;RUA JOAO LUIZ 130;CENTRO;RE1;99.99-2/9;UB;-45.12968933;-20.90474489
3003512244;RUA SAO JOSE 103;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12624536;-20.9029584
3003850338;RUA JOAO LUIZ 110;CENTRO;RE1;99.99-2/9;UB;-45.12968933;-20.90474489
3004026474;RUA JOAO LUIZ 405;CENTRO;RE2;99.99-2/9;UB;-45.12750763;-20.90603865
3004105150;RUA VARICCO 209;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12946625;-20.9025042
3004417704;RUA JOSE RAFAEL RESENDE 1;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12752636;-20.90545131
3004494641;RUA JOAQUIM R TAVARES 115;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12765154;-20.90565
3006470606;RUA ALVARO CARDOSO 66;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12643092;-20.90637377
3007225478;RUA MAESTRO SEBASTIAO MELO 73;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12835126;-20.90302008
3007408788;RUA ALVARO CARDOSO 42;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12676758;-20.90650002
3007425757;RUA LUCINDA FREIRE BARBOSA 157;JARDIM DONA MARIANA;RE1;99.99-2/9;UB;-45.12579643;-20.90657302
3010441049;RUA JOAO LUIZ 336;CENTRO;RE1;99.99-2/9;UB;-45.12779598;-20.90589386
3010608949;RUA MARIANO MARTINS VIANA 138;SEVILHA;RE1;99.99-2/9;UB;-45.13030603;-20.90622629
3010864449;RUA JUCA FORTUNATO 51;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12682441;-20.90546087
3011400678;RUA JUAREZ DE MELO FREIRE 74;SEVILHA;RE1;99.99-2/9;UB;-45.12937399;-20.90704925
3011603363;RUA GERALDINHO S REZENDE 111;SEVILHA;RE2;99.99-2/9;UB;-45.13089438;-20.90827695
3012513855;RUA RUI BARBOSA 37;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12686011;-20.90218087
3012836008;RUA DUCA FAGUNDES 108;SEVILHA;RE1;99.99-2/9;UB;-45.12913328;-20.90669703
3003496167;RUA FRANCISCO J OLIVEIRA 203;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12506212;-20.90235387
3003706867;AV CAMBRAIA NASCIMENTO 86;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.1240717;-20.9023546
3004256394;RUA EVARISTO CARDOSO 436;CENTRO;RE2;99.99-2/9;UB;-45.12438059;-20.90379105
3005075405;RUA SAO VICENTE DE PAULA 263;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12535133;-20.90323916
3005493273;RUA EVARISTO CARDOSO 366;CENTRO;RE1;99.99-2/9;UB;-45.12474567;-20.90340225
3006705894;RUA EVARISTO CARDOSO 430;CENTRO;RE1;99.99-2/9;UB;-45.12438059;-20.90379105
3007425729;RUA GERALDO GALDINO FREIRE 57;JARDIM DONA MARIANA;RE2;99.99-2/9;UB;-45.12556598;-20.90697076
3001320871;RUA JOSE BERNARDINO 119;CENTRO;CO9;56.11-2/5;UB;-45.12887866;-20.90130289
3001321169;RUA TIRADENTES 235;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12576249;-20.90046489
3001321196;RUA AUGUSTO TEIXEIRA 20;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12805149;-20.90103244
3001321287;RUA JOSE PEDRO CARDOSO 15;CENTRO;RE1;99.99-2/9;UB;-45.12634844;-20.8997416
3001321295;RUA CASECA 107;CENTRO;RE1;99.99-2/9;UB;-45.12706009;-20.89985854
3002402510;AV MAGALHAES PINTO 176;CENTRO;CO9;56.11-2/5;UB;-45.13048416;-20.90094025
3002402666;AV MAGALHAES PINTO 28;CENTRO;CO9;56.11-2/5;UB;-45.12927176;-20.89996531
3002402673;AV MAGALHAES PINTO 88;CENTRO;CO1;47.21-1/4;UB;-45.12976249;-20.90036251
3002402694;AV NAGIB GIBRAN 126;CENTRO;RE1;99.99-2/9;UB;-45.1305891;-20.89998238
3003481321;AV MAGALHAES PINTO 104;CENTRO;RE1;99.99-2/9;UB;-45.12976249;-20.90036251
3003690704;RUA JULIO CARDOSO FILHO 65;CENTRO;RE1;99.99-2/9;UB;-45.13128138;-20.89992763
3003828091;RUA JOSE PEDRO CARDOSO 32;CENTRO;RE1;99.99-2/9;UB;-45.12634844;-20.8997416
3004186818;RUA SAO VICENTE DE PAULA 429;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12441755;-20.90196581
3004687356;PCA JOAO ALVES DUCA 79;CENTRO;CO9;69.11-7/6;UB;-45.12941535;-20.89922427
3005314772;RUA MARIA CANDIDA DE SOUZA 49;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12516679;-20.90102554
3005907161;RUA TREZE DE MAIO 60;CENTRO;RE1;99.99-2/9;UB;-45.12845523;-20.90090564
3006085262;RUA MOREL ALVES FERREIRA 116;CENTRO;RE1;99.99-2/9;UB;-45.12688651;-20.89926231
3006191425;RUA PADRE FRANCISCO 75;CENTRO;RE2;99.99-2/9;UB;-45.12793454;-20.89918924
3006295395;RUA PADRE FRANCISCO 75;CENTRO;RE1;99.99-2/9;UB;-45.12793454;-20.89918924
3012011093;RUA CORONEL FRANCISCO CAMBRAIA 69;CENTRO;RE1;99.99-2/9;UB;-45.12992439;-20.8985462
3007697033;RUA GERALDO FREIRE 45;SEVILHA;RE2;99.99-2/9;UB;-45.13248113;-20.90838415
3010117767;RUA SURUBIM 116;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13132631;-20.90736401
3013103801;RUA DOURADO 152;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13153829;-20.90785177
3001320797;RUA VARICCO 182;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12946625;-20.9025042
3001321105;RUA SAO JOSE 132;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12625508;-20.90308489
3002402431;RUA JOAO LUIZ 398;CENTRO;RE1;99.99-2/9;UB;-45.12723861;-20.90630992
3002402451;RUA JOSE RAFAEL RESENDE 32;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12723803;-20.9056232
3003507445;RUA MAESTRO SEBASTIAO MELO 32;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12805364;-20.90357148
3004187049;RUA JOAO GRANDE 240;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12953388;-20.90288365
3004666418;RUA RUI BARBOSA 41;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12686011;-20.90218087
3005730072;RUA MARIANO MARTINS VIANA 475;SEVILHA;RE2;99.99-2/9;UB;-45.13036346;-20.90591903
3005730073;RUA MARIANO MARTINS VIANA 353;SEVILHA;RE2;99.99-2/9;UB;-45.12977924;-20.9086573
3005907162;RUA MAESTRO SEBASTIAO MELO 405;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12674718;-20.90510853
3006028398;RUA VARICCO 273;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.13008191;-20.90280191
3006162516;RUA MARIANO MARTINS VIANA 428;SEVILHA;RE1;99.99-2/9;UB;-45.12977924;-20.9086573
3006318649;RUA REINALDO S LEOCADIO 137;SEVILHA;RE2;99.99-2/9;UB;-45.12940194;-20.90601011
3006489150;RUA MAESTRO SEBASTIAO MELO 106;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12764084;-20.90437597
3006612157;RUA SAO JOSE 186;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12684193;-20.90342781
3006749008;RUA SURUBIM 50;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13036457;-20.9072021
3007218188;RUA ADELINO BASTOS FREIRE 15;SEVILHA;RE2;99.99-2/9;UB;-45.13016389;-20.90866604
3007425764;RUA JOAQUIM B FERREIRA 1;JARDIM DONA MARIANA;RE2;99.99-2/9;UB;-45.12641254;-20.90739482
3007491791;RUA BAGRE 10;JARDIM BEIRA RIO;CO9;56.11-2/5;UB;-45.13064193;-20.90546703
3007710676;RUA DUCA FAGUNDES 85;SEVILHA;RE2;99.99-2/9;UB;-45.12913328;-20.90669703
3010757794;RUA MARIANO MARTINS VIANA 240;SEVILHA;RE2;99.99-2/9;UB;-45.1301337;-20.90711192
3010842793;RUA ALVARO CARDOSO 78;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12643092;-20.90637377
3011154510;RUA JOAO LUIZ 249;CENTRO;RE1;99.99-2/9;UB;-45.12844951;-20.90547773
3011192096;RUA PIABA 27;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13093072;-20.90582824
3011989232;RUA REINALDO S LEOCADIO 210;SEVILHA;RE1;99.99-2/9;UB;-45.12881567;-20.90636295
3001321077;RUA EVARISTO CARDOSO 333;CENTRO;RE1;99.99-2/9;UB;-45.12560079;-20.90257937
3003496169;RUA FRANCISCO J OLIVEIRA 218;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12506212;-20.90235387
3003898040;RUA EVARISTO CARDOSO 484;CENTRO;RE1;99.99-2/9;UB;-45.1240249;-20.90390878
3004186813;RUA FRANCISCO J OLIVEIRA 192;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.1238124;-20.90274332
3004186816;AV CAMBRAIA NASCIMENTO 76;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.1240717;-20.9023546
3004479347;RUA SAO VICENTE DE PAULA 405;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12450433;-20.90225489
3005428888;RUA GENARO JOAQUIM PIMENTA 52;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12343704;-20.90231891
3007056667;RUA SEBASTIAO C NASCIMENTO 129;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12521818;-20.9050193
3001320762;RUA TREZE DE MAIO 234;CENTRO;RE1;99.99-2/9;UB;-45.12974474;-20.90207931
3001320794;RUA TREZE DE MAIO 235;CENTRO;RE1;99.99-2/9;UB;-45.12974474;-20.90207931
3001321018;RUA TREZE DE MAIO 71;CENTRO;RE1;99.99-2/9;UB;-45.12866695;-20.90110427
3001321090;RUA BENTO RESENDE POUCAS 123;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12515774;-20.90170323
3001321141;RUA EVARISTO CARDOSO 178;CENTRO;RE1;99.99-2/9;UB;-45.12622539;-20.90207291
3001321183;RUA EVARISTO CARDOSO 112;CENTRO;RE1;99.99-2/9;UB;-45.12685946;-20.9014038
3001321198;RUA JOSE FONTOURA 16;CENTRO;RE1;99.99-2/9;UB;-45.1278014;-20.90094227
3001321240;RUA CASECA 90;CENTRO;RE1;99.99-2/9;UB;-45.12673322;-20.89993107
3001321261;RUA JUVENAL GERALDO MENDES 130;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12445517;-20.90094474
3001321280;RUA JOSE PEDRO CARDOSO 28;CENTRO;RE1;99.99-2/9;UB;-45.12634844;-20.8997416
3002402384;RUA JULIO CARDOSO FILHO 192;CENTRO;RE1;99.99-2/9;UB;-45.13122471;-20.90111136
3002402503;RUA JOAO GRANDE 73;CENTRO;RE1;99.99-2/9;UB;-45.13054251;-20.9016992
3002402549;AV NAGIB GIBRAN 247;CENTRO;RE1;99.99-2/9;UB;-45.12996514;-20.90120268
3002402604;RUA CORONEL FRANCISCO CAMBRAIA 340;CENTRO;RE1;99.99-2/9;UB;-45.1270976;-20.89872904
3002402692;AV NAGIB GIBRAN 82;CENTRO;RE1;99.99-2/9;UB;-45.13069466;-20.89973833
3003737786;PCA SATURNINO CARDOSO 207;CENTRO;RE1;99.99-2/9;UB;-45.13051103;-20.89865418
3003828090;AV CAMBRAIA NASCIMENTO 26;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12390772;-20.90173125
3003909491;RUA CORONEL FRANCISCO CAMBRAIA 295;CENTRO;RE1;99.99-2/9;UB;-45.12788582;-20.89843027
3004042692;RUA JULIO CARDOSO FILHO 102;CENTRO;RE1;99.99-2/9;UB;-45.13126243;-20.90025293
3004401614;RUA JOSE PEDRO CARDOSO 53;CENTRO;RE1;99.99-2/9;UB;-45.12628087;-20.89943443
3004857623;RUA FRANCISCO J OLIVEIRA 161;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12543692;-20.9021006
3005076047;AV NAGIB GIBRAN 217;CENTRO;RE1;99.99-2/9;UB;-45.1301092;-20.90099475
3005293034;RUA JOSE FONTOURA 203;CENTRO;RE1;99.99-2/9;UB;-45.12634903;-20.90044639
3005479808;RUA JUVENAL GERALDO MENDES 145;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12445517;-20.90094474
3005539423;RUA BENTO RESENDE POUCAS 43;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12562869;-20.90144085
3005677188;RUA EVARISTO CARDOSO 116;CENTRO;RE1;99.99-2/9;UB;-45.12643674;-20.90184686
3011304066;AV NAGIB GIBRAN 180;CENTRO;RE1;99.99-2/9;UB;-45.13025322;-20.90075067
3011481469;RUA JULIO CARDOSO FILHO 4;CENTRO;RE1;99.99-2/9;UB;-45.1313385;-20.89926798
3011711204;AV NAGIB GIBRAN 380;CENTRO;RE2;99.99-2/9;UB;-45.12935052;-20.90211575
3002402398;AV JOAO R TEIXEIRA 194;CENTRO;RE1;99.99-2/9;UB;-45.13131322;-20.90337022
3005891413;RUA ESPADA 104;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13383721;-20.90861802
3001320852;RUA SAO GERALDO 32;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12822588;-20.90257742
3001320986;RUA MILICO CAMBRAIA 122;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12567941;-20.90461236
3001320989;RUA JOSE BERNARDINO 415;CENTRO;RE1;99.99-2/9;UB;-45.1273805;-20.90352681
3001321052;RUA SAO JOSE 97;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12624536;-20.9029584
3002402440;RUA ALVARO CARDOSO 55;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12676758;-20.90650002
3003279637;RUA JOAO GRANDE 280;CENTRO;PP3;55.90-6/5;UB;-45.12914008;-20.90340802
3003507573;RUA JOAO LUIZ 2;CENTRO;RE2;99.99-2/9;UB;-45.12779598;-20.90589386
3003507575;RUA JOAQUIM R TAVARES 341;CENTRO;CO1;99.99-2/9;UB;-45.12765154;-20.90565
3004086207;RUA PADRE VELOSO 100;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12819764;-20.90329127
3004532744;RUA QUINCA CAMBRAIA 225;CENTRO;RE2;99.99-2/9;UB;-45.13073653;-20.90366884
3004568366;RUA RUI BARBOSA 171;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12621673;-20.90322046
3004571281;RUA ALVARO CARDOSO 42;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12676758;-20.90650002
3005270807;RUA JOSE BERNARDINO 316;CENTRO;RE1;99.99-2/9;UB;-45.12780294;-20.90275845
3005296648;RUA JUCA FORTUNATO 16;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12724727;-20.90518045
3005605112;RUA JUCA FORTUNATO 24;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12724727;-20.90518045
3005941658;RUA GERALDINHO S REZENDE 11;SEVILHA;RE2;99.99-2/9;UB;-45.13024053;-20.90832262
3006372151;RUA PADRE VELOSO 91;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12819764;-20.90329127
3006627857;RUA JUAREZ DE MELO FREIRE 33;SEVILHA;RE1;99.99-2/9;UB;-45.12975842;-20.90681403
3010011607;RUA JUAREZ DE MELO FREIRE 48;SEVILHA;RE1;99.99-2/9;UB;-45.12975842;-20.90681403
3010036994;RUA RUI BARBOSA 73;ALTO DA COLINA;IN;23.30-3/2;UB;-45.12669684;-20.90240688
3010934020;RUA VARICCO 110;ALTO DA COLINA;CO9;56.11-2/5;UB;-45.12876407;-20.90223366
3012422396;RUA SAO JOSE 246;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12725567;-20.90374376
3013201975;RUA GERALDINHO S REZENDE 50;SEVILHA;RE1;99.99-2/9;UB;-45.13061553;-20.90829523
3013713594;RUA GERALDINHO S REZENDE 60;SEVILHA;RE1;99.99-2/9;UB;-45.13061553;-20.90829523
3003706866;AV CAMBRAIA NASCIMENTO 123;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12422602;-20.9029147
3003817660;RUA EVARISTO CARDOSO 460;CENTRO;RE1;99.99-2/9;UB;-45.1240249;-20.90390878
3004043249;RUA FRANCISCO J OLIVEIRA 108;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12461032;-20.90252588
3004054298;RUA SAO VICENTE DE PAULA 400;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12450433;-20.90225489
3004247741;RUA EVARISTO CARDOSO 454;CENTRO;RE1;99.99-2/9;UB;-45.1240249;-20.90390878
3002402371;RUA JULIO CARDOSO FILHO 34;CENTRO;RE1;9999-9/99;UB;-45.13130994;-20.89960232
3001321009;RUA VARICCO 28;ALTO DA COLINA;RE1;9999-9/99;UB;-45.12796563;-20.90184572
3004877131;AV CAMBRAIA NASCIMENTO 99;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12413925;-20.90264369
3007434344;RUA GERALDO GALDINO FREIRE 35;JARDIM DONA MARIANA;RE2;99.99-2/9;UB;-45.12556598;-20.90697076
3007543037;RUA EVARISTO CARDOSO 356;CENTRO;RE1;99.99-2/9;UB;-45.12474567;-20.90340225
3001321007;RUA VARICCO 18;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12796563;-20.90184572
3001321130;RUA RUI BARBOSA 15;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12701375;-20.90192776
3001321155;RUA TIRADENTES 142;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12635945;-20.90140417
3001321249;RUA CASECA 228;CENTRO;CO1;46.19-2/4;UB;-45.12558919;-20.90020298
3001321271;RUA JUVENAL GERALDO MENDES 137;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12445517;-20.90094474
3001321291;RUA CASECA 145;CENTRO;RE2;99.99-2/9;UB;-45.12673322;-20.89993107
3002402494;RUA QUINCA CAMBRAIA 7;CENTRO;RE1;99.99-2/9;UB;-45.13112884;-20.90143672
3002402514;AV MAGALHAES PINTO 210;CENTRO;RE1;99.99-2/9;UB;-45.13071509;-20.90112078
3002402556;AV MAGALHAES PINTO 129;CENTRO;RE1;99.99-2/9;UB;-45.13001267;-20.9005611
3002402616;RUA CORONEL FRANCISCO CAMBRAIA 417;CENTRO;RE1;99.99-2/9;UB;-45.12641491;-20.89873858
3002402639;RUA FELICIANO ANDRADE 37;CENTRO;RE1;99.99-2/9;UB;-45.12816558;-20.89951435
3003279626;PCA SATURNINO CARDOSO 51;CENTRO;PP3;93.12-3/9;UB;-45.13151996;-20.89785826
3003279629;RUA EVARISTO CARDOSO 106;CENTRO;PP3;84.11-6/8;UB;-45.1266385;-20.90163889
3003662441;RUA BENTO RESENDE POUCAS 181;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12484074;-20.90208296
3005558152;RUA CORONEL FRANCISCO CAMBRAIA 395;CENTRO;RE1;99.99-2/9;UB;-45.12671298;-20.89872933
3006531603;RUA AUGUSTO TEIXEIRA 121;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12770591;-20.90172845
3007127826;RUA TIRADENTES 170;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12635945;-20.90140417
3007573373;RUA TREZE DE MAIO 9;CENTRO;RE1;99.99-2/9;UB;-45.12822427;-20.90067992
3011580794;PCA SATURNINO CARDOSO 145;CENTRO;RE1;99.99-2/9;UB;-45.13077015;-20.8980757
3013618078;RUA JUVENAL GERALDO MENDES 85;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12505116;-20.90073648
3013691688;ENDERECO RURAL 9999;AREA RURAL;RE1;99.99-2/9;UB;-45.7158507;-20.8735696
3011126998;RUA MANDI 100;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13127754;-20.9065689
3013554274;RUA SURUBIM 141;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.1324804;-20.90755287
3001320775;RUA PADRE CORREIA 76;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12994783;-20.90343452
3001320776;RUA PADRE CORREIA 86;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12994783;-20.90343452
3001320818;RUA PADRE VELOSO 176;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12871708;-20.90351677
3001320819;RUA PADRE VELOSO 188;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12871708;-20.90351677
3001320840;RUA MAESTRO SEBASTIAO MELO 203;ALTO DA COLINA;CO9;56.11-2/5;UB;-45.12789042;-20.90386075
3001320880;RUA JOSE BERNARDINO 268;CENTRO;RE1;99.99-2/9;UB;-45.12810057;-20.90221609
3001320895;RUA PADRE VELOSO 53;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12751491;-20.90328274
3001320915;RUA MAESTRO SEBASTIAO MELO 223;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12730459;-20.90472862
3001320938;RUA VEREADOR LUIS CARDOSO NAVES 51;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12792039;-20.90518898
3001320956;RUA MAESTRO SEBASTIAO MELO 310;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12643012;-20.90541598
3001320972;RUA JOSE BERNARDINO 606;CENTRO;RE1;99.99-2/9;UB;-45.12669863;-20.90454835
3001321047;RUA RUI BARBOSA 225;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12580367;-20.90371773
3001321128;RUA RUI BARBOSA 53;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12669684;-20.90240688
3002402414;RUA JOAO LUIZ 100;CENTRO;CO9;56.11-2/5;UB;-45.12998732;-20.90461817
3002402429;RUA JOAO LUIZ 336;CENTRO;RE1;99.99-2/9;UB;-45.12779598;-20.90589386
3004435096;RUA JUCA FORTUNATO 2;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12771823;-20.90491806
3005731532;RUA JOAO AUGUSTO AVELAR 61;JARDIM BEIRA RIO;RE2;99.99-2/9;UB;-45.12977832;-20.90758205
3005990264;RUA MARIANO MARTINS VIANA 412;SEVILHA;CO9;56.11-2/5;UB;-45.12977924;-20.9086573
3006657909;RUA ADELINO BASTOS FREIRE 30;SEVILHA;RE1;99.99-2/9;UB;-45.13003923;-20.90906371
3006738979;RUA ANTONIO PURCINO PINTO 66;SEVILHA;RE1;99.99-2/9;UB;-45.12989257;-20.90626274
3007048053;RUA PADRE VELOSO 187;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12893839;-20.90367925
3007425716;RUA LUCINDA FREIRE BARBOSA 87;JARDIM DONA MARIANA;RE2;99.99-2/9;UB;-45.12623897;-20.90681666
3010281852;RUA SURUBIM 117;JARDIM BEIRA RIO;RE2;99.99-2/9;UB;-45.13098009;-20.90731006
3011751271;RUA ADELINO BASTOS FREIRE 55;SEVILHA;RE2;99.99-2/9;UB;-45.13003923;-20.90906371
3011795043;RUA MAESTRO SEBASTIAO MELO 250;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12674718;-20.90510853
3012353138;RUA JUAREZ DE MELO FREIRE 28;SEVILHA;RE1;99.99-2/9;UB;-45.12975842;-20.90681403
3013038292;RUA GERALDINHO S REZENDE 76;SEVILHA;RE1;99.99-2/9;UB;-45.13061553;-20.90829523
3013070762;RUA PIABA 95;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13080628;-20.9064789
3013387892;RUA ANTONIO AGOSTINHO 145;SEVILHA;RE1;99.99-2/9;UB;-45.12941308;-20.90778111
3001321056;RUA SAO VICENTE DE PAULA 271;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12535133;-20.90323916
3001321076;RUA EVARISTO CARDOSO 391;CENTRO;RE1;99.99-2/9;UB;-45.12514921;-20.90301342
3003907077;AV CAMBRAIA NASCIMENTO 77;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.1240717;-20.9023546
3004186812;RUA FRANCISCO J OLIVEIRA 174;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.1238124;-20.90274332
